term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"violence","violenc","127","1000","0.127","-0.6523312636337231","1.2716448266117129"
"algeria","algeria","65","1000","0.065","",""
"republican","republican","56","1000","0.056","0.5700712207468175","0.7711154312809984"
"iraq","iraq","40","1000","0.04","2.0146446399229916","0.5820038113360718"
"conflicts","conflict","26","1000","0.026","-0.6188122184664241","0.45899530184260057"
"israel","israel","24","1000","0.024","2.0499318070159034","0.7630915262116521"
"arab","arab","24","1000","0.024","1.6524585311003976","0.4354617958689468"
"algerian","algerian","22","1000","0.022","",""
"french","french","21","1000","0.021","1.7170295517471417","-0.5083910014648756"
"clinton","clinton","20","1000","0.02","2.1595312533129993","-0.03342372879346785"
"democratic","democrat","19","1000","0.019","-0.2538181954895929","1.3657512971204138"
"african","african","19","1000","0.019","1.8940360326458634","-0.07412486225791752"
"israeli","isra","17","1000","0.017","1.73628841616054","0.5711456784998651"
"american","american","16","1000","0.016","1.931630563560753","-0.26525100068683444"
"united","unit","15","1000","0.015","-0.25047067545976576","0.17255406451567118"
"islamic","islam","15","1000","0.015","1.5167795252554974","0.9100988636715669"
"terrorists","terrorist","14","1000","0.014","-0.1930926164041223","1.6741838510355103"
"muslims","muslim","14","1000","0.014","1.4419151955864944","1.2555644290082228"
"qaeda","qaeda","13","1000","0.013","-0.012704789226755485","-0.07094926084491789"
"palestinian","palestinian","13","1000","0.013","1.1778554263352188","0.8565780822869993"
"wars","war","12","1000","0.012","0.12214356040419659","0.6804743195251745"
"bush","bush","12","1000","0.012","0.23100358540627314","-0.017007524366533446"
"afghanistan","afghanistan","12","1000","0.012","1.7406700512437738","0.7198022823381949"
"terror","terror","11","1000","0.011","-0.2012336203983868","1.3701024078539676"
"nations","nation","11","1000","0.011","-0.12177132774415708","0.5304108123143854"
"islamist","islamist","11","1000","0.011","0.7931874683982468","1.1159239361292694"
"france","franc","11","1000","0.011","2.148665379250279","-0.2892929747808159"
"armed","arm","11","1000","0.011","-0.45509574949672343","0.5410726803743909"
"egypt","egypt","10","1000","0.01","1.775871054379233","0.2764859253705194"
"dieudonné","dieudonné","10","1000","0.01","",""
"militants","milit","9","1000","0.009","-0.4560297478688053","1.9228044816206544"
"insurgencies","insurg","9","1000","0.009","-0.26790846611639063","1.9654503039503408"
"independence","independ","9","1000","0.009","-0.24650258618992993","0.7872494080067969"
"army","armi","9","1000","0.009","-0.13390290989551568","0.9650023981864897"
"america","america","9","1000","0.009","2.2932755476149813","-0.0668948406959547"
"mccain","mccain","8","1000","0.008","1.7793144499334694","0.010554274573504965"
"lebanon","lebanon","8","1000","0.008","1.6403405595507843","0.4091805746403239"
"campaign","campaign","8","1000","0.008","-0.5387216723145368","-0.09283234032448882"
"brothers","brother","8","1000","0.008","-0.39280449398947287","0.07060134790436391"
"western","western","7","1000","0.007","-0.17468338298159877","-0.04239900526006124"
"iraqi","iraqi","7","1000","0.007","1.5100176503201397","0.7291092957855239"
"elections","elect","7","1000","0.007","-0.3213924111024261","0.9506076832619965"
"civilians","civilian","7","1000","0.007","-0.5661605433356767","1.5169409098065758"
"africa","africa","7","1000","0.007","2.1818016152362856","0.0939733656429045"
"taha","taha","6","1000","0.006","",""
"soviet","soviet","6","1000","0.006","1.0598808847094014","0.6908768805543984"
"radicals","radic","6","1000","0.006","-0.06647304693804178","1.3213909878941017"
"pygmies","pygmi","6","1000","0.006","0.32685025554793806","0.3396368207095954"
"morocco","morocco","6","1000","0.006","0.76766432361966","0.03967577774999614"
"lebanese","lebanes","6","1000","0.006","1.0461641626667084","0.2322059994034142"
"cape","cape","6","1000","0.006","0.2064263660775264","-0.3558883348740569"
"agreement","agreement","6","1000","0.006","-0.6547808780559721","-0.3526865917127976"
"violent","violent","5","1000","0.005","-0.5900099012941005","0.6464464759134411"
"vietnam","vietnam","5","1000","0.005","1.5689679153369671","0.15200731599235107"
"sudan","sudan","5","1000","0.005","1.2889545310787964","0.19737831381181298"
"somalia","somalia","5","1000","0.005","1.109207909905838","0.46749276766247005"
"sectarian","sectarian","5","1000","0.005","-0.30255141949477954","1.5221647613573435"
"post-conflict","post-conflict","5","1000","0.005","-0.4950092457799124","0.5382795189170642"
"overthrow","overthrow","5","1000","0.005","-0.426406220200395","1.1194341965342687"
"mobilization","mobil","5","1000","0.005","-0.25553767518162485","0.5199127891883424"
"kouchner","kouchner","5","1000","0.005","",""
"jewish","jewish","5","1000","0.005","1.647930675491424","0.3924114132186304"
"ivory","ivori","5","1000","0.005","0.07079283679874966","0.11121594424801265"
"israeli-palestinian","israeli-palestinian","5","1000","0.005","",""
"hezbollah","hezbollah","5","1000","0.005","0.8029621329852721","0.5466625503407418"
"global","global","5","1000","0.005","-0.2031877347347257","-0.3000817530107722"
"germany","germani","5","1000","0.005","2.1715486409326887","-0.07423815868787706"
"fadl","fadl","5","1000","0.005","",""
"economic","econom","5","1000","0.005","-0.42901014069502486","0.05161394198095247"
"deaths","death","5","1000","0.005","-0.5455001704425612","0.49035043830579744"
"de","de","5","1000","0.005","0.5705952966994392","-0.6923569623554826"
"crime","crime","5","1000","0.005","-0.35484586327110995","0.5393133434242869"
"country's","countri","5","1000","0.005","0.519797983638162","0.07323955787487"
"commitment","commit","5","1000","0.005","-0.6916646655832669","-0.46619807124182017"
"chad","chad","5","1000","0.005","1.3673691960086976","-0.20019335962618617"
"brotherhood","brotherhood","5","1000","0.005","-0.2937525366090547","0.5586365805445811"
"arabiya's","arabiya","5","1000","0.005","",""
"ambassador","ambassador","5","1000","0.005","-0.6991175917623859","0.0979993097876718"
"william","william","4","1000","0.004","2.1922419506780746","-0.6298820062849303"
"victims","victim","4","1000","0.004","-0.5393471379735402","0.2458212128344111"
"uribe","urib","4","1000","0.004","",""
"university","univers","4","1000","0.004","-0.39133773665531557","-0.030153211236873954"
"territory","territori","4","1000","0.004","-0.5548049169377638","0.03224493884872846"
"targets","target","4","1000","0.004","-0.5397705293710482","-0.28629890356613447"
"suicide","suicid","4","1000","0.004","-0.43645489995454523","0.5003533586211568"
"saudi","saudi","4","1000","0.004","1.6091304309753867","0.22494253510748702"
"reporting","report","4","1000","0.004","-0.41289053310166823","-0.3939261329084883"
"renounced","renounc","4","1000","0.004","-0.44013623309491723","0.15989556072146663"
"refuse","refus","4","1000","0.004","-0.2728410101660302","-0.24578601013378337"
"reconstruction","reconstruct","4","1000","0.004","-0.5586586045900904","0.27397447925487745"
"polisario","polisario","4","1000","0.004","-0.057275970128182176","0.4338746536382796"
"petraeus","petraeus","4","1000","0.004","",""
"palestine","palestin","4","1000","0.004","1.0213437754027679","0.5978282438111382"
"olmert","olmert","4","1000","0.004","",""
"obama","obama","4","1000","0.004","2.5123283750505974","0.20244819783559306"
"naim","naim","4","1000","0.004","",""
"media","media","4","1000","0.004","-0.30388935515082516","-0.11555161417495491"
"leader","leader","4","1000","0.004","-0.548121051589122","-0.1292755884261089"
"laayoune","laayoun","4","1000","0.004","",""
"jihad","jihad","4","1000","0.004","0.19106105367765053","1.5132680202202058"
"iran","iran","4","1000","0.004","2.0368615282469382","0.5677583026693963"
"indiscriminate","indiscrimin","4","1000","0.004","-0.36205055178130097","0.6017766142487625"
"imprisoned","imprison","4","1000","0.004","-0.371697328964364","0.53216990838836"
"hospital","hospit","4","1000","0.004","-0.4174155559024988","-0.12623343812325302"
"holocaust","holocaust","4","1000","0.004","0.22439975262419476","1.0134917704508073"
"hillary","hillari","4","1000","0.004","1.8237736083597211","0.08953381258291286"
"generals","general","4","1000","0.004","-0.20484078596180041","0.8941107801591395"
"gates","gate","4","1000","0.004","-0.2764474817703886","-0.17109416351674483"
"fueled","fuel","4","1000","0.004","-0.5325988768349159","-0.6635777053549066"
"european","european","4","1000","0.004","1.958534084272893","-0.4139032850489808"
"europe","europ","4","1000","0.004","2.2635722351904266","-0.2608283424498666"
"ethnic","ethnic","4","1000","0.004","-0.26489599203285746","0.8024262810292873"
"england","england","4","1000","0.004","2.308624227391906","-0.3638102826443243"
"congress","congress","4","1000","0.004","0.33590434864568214","0.27189970873958724"
"coastal","coastal","4","1000","0.004","-0.25371880475127045","-0.019788138396308507"
"china","china","4","1000","0.004","0.8453115518962327","-0.36174500552664307"
"centralized","central","4","1000","0.004","-0.3132789664172867","-0.06149721044434478"
"cameroon","cameroon","4","1000","0.004","",""
"brutal","brutal","4","1000","0.004","-0.5689361105494894","0.26636069024930453"
"bombing","bomb","4","1000","0.004","-0.48902088774397057","0.9679880113770095"
"amnesty","amnesti","4","1000","0.004","-0.3475869742182496","0.9102179542636429"
"aided","aid","4","1000","0.004","-0.48350756635409","-0.595571531646124"
"adviser","advis","4","1000","0.004","-0.7120414594733979","-0.4435367919362877"
"abu","abu","4","1000","0.004","1.0056962197139883","0.3159424501417168"
"zawahiri","zawahiri","3","1000","0.003","",""
"weapons","weapon","3","1000","0.003","-0.5330560643210381","0.6316303553567093"
"washington","washington","3","1000","0.003","2.2172287891011435","-0.24157557411376002"
"torture","tortur","3","1000","0.003","-0.2606818380011257","1.060470034539474"
"séba","séba","3","1000","0.003","",""
"syria","syria","3","1000","0.003","1.3418413354959493","0.5695945228977908"
"supporter","support","3","1000","0.003","-0.46056131581712145","-0.4477984131920882"
"sudanese","sudanes","3","1000","0.003","",""
"subsided","subsid","3","1000","0.003","-0.6741291848719311","-0.488697064407038"
"stubbornly","stubborn","3","1000","0.003","-0.457915683266085","-0.29648084156521975"
"struggles","struggl","3","1000","0.003","-0.7435581858246726","-0.3696036983780681"
"stabilization","stabil","3","1000","0.003","-0.3200802626915525","0.010774736471720172"
"soldiers","soldier","3","1000","0.003","-0.40421370973198834","0.9566769385248726"
"slovakia","slovakia","3","1000","0.003","",""
"slaughter","slaughter","3","1000","0.003","-0.14574100212832408","0.7570701740299306"
"shiite","shiit","3","1000","0.003","0.5600992382501818","0.6853984674155527"
"scoreless","scoreless","3","1000","0.003","-0.644350292618175","-0.36173799451124483"
"sahara","sahara","3","1000","0.003","0.7047665198771406","-0.13039625912255576"
"romania","romania","3","1000","0.003","0.745118102365042","-0.3159186317698744"
"republics","republ","3","1000","0.003","0.07308351953035697","1.1156636655803414"
"reject","reject","3","1000","0.003","-0.5092556963577949","-0.21268716943480173"
"quote","quot","3","1000","0.003","0.11306009603322195","-0.4012558960537637"
"protesters","protest","3","1000","0.003","-0.4077841766350464","0.9068393752493692"
"professor","professor","3","1000","0.003","-0.5627680005769068","-0.2033210574247254"
"pro","pro","3","1000","0.003","-0.1429435061896659","-0.0737604530949972"
"pelosi","pelosi","3","1000","0.003","1.4382778309906268","-0.09505052927527802"
"passions","passion","3","1000","0.003","-0.6031701000252031","0.05625198628026153"
"pakistan","pakistan","3","1000","0.003","2.1003057293734684","0.6624556722368694"
"opinions","opinion","3","1000","0.003","-0.34466795079636675","-0.11716819760205137"
"northern","northern","3","1000","0.003","-0.2974281917481076","-0.07950707032613383"
"mozambique","mozambiqu","3","1000","0.003","",""
"mosques","mosqu","3","1000","0.003","0.01712682592013358","1.1918433881648478"
"min","min","3","1000","0.003","0.738636282077396","-0.6109383910143771"
"max","max","3","1000","0.003","0.5345171072558508","-0.6967307272036689"
"liar","liar","3","1000","0.003","0.15529415149473969","0.02443212846984752"
"latin","latin","3","1000","0.003","1.1496385991529265","-0.5311327662034865"
"khatib","khatib","3","1000","0.003","-0.08860134735495077","0.05139721390069351"
"khartoum","khartoum","3","1000","0.003","",""
"jews","jew","3","1000","0.003","1.6269713950334292","0.8110941541446611"
"jazeera","jazeera","3","1000","0.003","",""
"intensely","intens","3","1000","0.003","-0.6391247197251498","-0.35034118092612776"
"imminent","immin","3","1000","0.003","-0.6526495557485213","-0.27032012260636923"
"hopeful","hope","3","1000","0.003","-0.8235669562262127","-0.584937262071191"
"hizbullah","hizbullah","3","1000","0.003","",""
"hizbollah","hizbollah","3","1000","0.003","",""
"gulf","gulf","3","1000","0.003","-0.12154211702509254","-0.1536527150077701"
"george","georg","3","1000","0.003","2.0490248788470202","-0.6324618652127681"
"gaulle","gaull","3","1000","0.003","",""
"freedom","freedom","3","1000","0.003","-0.20635062371940174","0.6112843825173819"
"fofana","fofana","3","1000","0.003","",""
"florida","florida","3","1000","0.003","2.3862242714251902","-0.7141022096086608"
"extremists","extremist","3","1000","0.003","-0.2946555191966438","1.8681232917702812"
"equality","equal","3","1000","0.003","-0.2206749053075311","0.5609685171412352"
"engaging","engag","3","1000","0.003","-0.6768345635165488","-0.35277194411142243"
"enduring","endur","3","1000","0.003","-0.8616017998867435","-0.4837083360602775"
"emerge","emerg","3","1000","0.003","-0.42801833605132084","-0.5565459050424016"
"egyptian","egyptian","3","1000","0.003","1.0072354028643913","0.07809299531960133"
"denial","denial","3","1000","0.003","-0.46156304650430274","-0.08159239206442954"
"defending","defend","3","1000","0.003","-0.602770055435269","-0.36159265108959865"
"czech","czech","3","1000","0.003","0.6875110994624269","-0.47421950741442476"
"criminal","crimin","3","1000","0.003","-0.589389650716098","0.4095322988475515"
"cooper","cooper","3","1000","0.003","0.998668486254999","-0.5988615017088724"
"communists","communist","3","1000","0.003","0.11312917362846749","1.3844189684586474"
"colombia","colombia","3","1000","0.003","0.9608681466816685","-0.2610377423929632"
"cleric","cleric","3","1000","0.003","-0.18153070768318316","1.2437424841691138"
"channel","channel","3","1000","0.003","-0.1829900241135895","-0.3419441776449261"
"british","british","3","1000","0.003","2.0021128421410923","-0.06448077437416788"
"ban","ban","3","1000","0.003","-0.48206121596666224","-0.1454388565645845"
"austria","austria","3","1000","0.003","0.9570055252680494","-0.4512423562142467"
"asia","asia","3","1000","0.003","2.02295298641902","-0.06057301008346165"
"annexation","annex","3","1000","0.003","-0.5563041981530972","0.5098146716700845"
"algiers","algier","3","1000","0.003","",""
"al-rashed","al-rash","3","1000","0.003","",""
"african-american","african-american","3","1000","0.003","",""
"zone","zone","2","1000","0.002","-0.3553428336046226","-0.20074452415722763"
"yemen","yemen","2","1000","0.002","0.7275496509814902","0.19821733013699722"
"welcomed","welcom","2","1000","0.002","-0.7869334057347431","-0.570896235137465"
"waned","wane","2","1000","0.002","-0.7331042927321025","-0.7292913545052407"
"victory","victori","2","1000","0.002","-0.8282982177849553","-0.2984961955969931"
"urging","urg","2","1000","0.002","-0.572893110101413","-0.4396759344159329"
"uprising","upris","2","1000","0.002","-0.5275306613321278","1.3124679779347077"
"unmistakably","unmistak","2","1000","0.002","-0.5630576081462081","-0.2633294777727999"
"unified","unifi","2","1000","0.002","-0.4497916716290117","-0.08832214556956901"
"uncovered","uncov","2","1000","0.002","-0.5148873964819182","-0.5307400902615677"
"unconventional","unconvent","2","1000","0.002","-0.6994640803491159","-0.31993945527848405"
"troop","troop","2","1000","0.002","-0.25416175927943063","0.7103597847330989"
"tribu","tribu","2","1000","0.002","",""
"ties","tie","2","1000","0.002","-0.617521182334142","-0.13033662578137054"
"ticking","tick","2","1000","0.002","-0.4451916392811456","-0.7098966838543291"
"thugs","thug","2","1000","0.002","0.07071492581517143","0.8247917503951074"
"taliban","taliban","2","1000","0.002","1.6647795595772614","1.3438291167126706"
"switzerland","switzerland","2","1000","0.002","1.3129680649616582","-0.21806177275259772"
"sustainable","sustain","2","1000","0.002","-0.4128188183812916","-0.24768288176673914"
"surge","surg","2","1000","0.002","-0.5680745191293604","-0.3408045841192743"
"suez","suez","2","1000","0.002","",""
"studying","studi","2","1000","0.002","-0.5817096095794845","-0.5457104975869236"
"strife","strife","2","1000","0.002","-0.6012145052127946","0.49307768920426437"
"strength","strength","2","1000","0.002","-0.47256024574382044","-0.486308942030425"
"statesman","statesman","2","1000","0.002","-0.11431357632642718","0.3790482238091621"
"stance","stanc","2","1000","0.002","-0.5731847337353176","-0.2288530981965072"
"spreading","spread","2","1000","0.002","-0.27712192608790254","-0.30757439170788514"
"spiralling","spiral","2","1000","0.002","",""
"spain","spain","2","1000","0.002","2.102034013529069","-0.4193275478762735"
"southerner","southern","2","1000","0.002","0.05659394340667754","0.36554901852863747"
"soral","soral","2","1000","0.002","",""
"somalis","somali","2","1000","0.002","",""
"slovenia","slovenia","2","1000","0.002","",""
"significantly","signific","2","1000","0.002","-0.42384937884797586","-0.5763653064379272"
"show's","show","2","1000","0.002","-0.26488049726525814","-0.572605273064739"
"shifta","shifta","2","1000","0.002","-0.1816311993314953","0.1272823973858894"
"sheikhs","sheikh","2","1000","0.002","0.28267627636831755","0.8479753241181307"
"separatist","separatist","2","1000","0.002","-0.19462870416760847","1.8641494882579908"
"self-determination","self-determin","2","1000","0.002","",""
"secularism","secular","2","1000","0.002","0.01887711003017691","1.4386395953466218"
"scant","scant","2","1000","0.002","-0.5642720082006144","-0.4629534187929399"
"satellite","satellit","2","1000","0.002","-0.3929187121326522","-0.12212444828723722"
"sahrawi","sahrawi","2","1000","0.002","",""
"sahel","sahel","2","1000","0.002","",""
"rockets","rocket","2","1000","0.002","-0.333097071545629","0.47517542583676287"
"robert","robert","2","1000","0.002","2.2111105659410186","-0.6320819075099674"
"rice","rice","2","1000","0.002","0.003017490570546272","0.1265438779085061"
"reward","reward","2","1000","0.002","-0.5661496261988439","-0.40576378159713566"
"revolts","revolt","2","1000","0.002","-0.33494316113948647","1.076028392087883"
"retreating","retreat","2","1000","0.002","-0.4229126135648525","-0.16879770381326403"
"resurgent","resurg","2","1000","0.002","-0.740630956355257","-0.26346053044224943"
"resource","resourc","2","1000","0.002","-0.30683442143099343","-0.3407228329001108"
"resolves","resolv","2","1000","0.002","-0.2535599466442451","-0.7828752072984791"
"resentments","resent","2","1000","0.002","-0.4771918535902623","0.7163128802627388"
"renews","renew","2","1000","0.002","-0.5274890572584277","-0.9195998386223802"
"rendering","render","2","1000","0.002","-0.07226436408724697","-0.5171872483233454"
"religiously","religi","2","1000","0.002","-0.20970259421396037","0.2231593966675838"
"rejali","rejali","2","1000","0.002","",""
"refineries","refineri","2","1000","0.002","-0.42174859055733094","0.4786639121519221"
"referring","refer","2","1000","0.002","-0.5134525071385956","-0.48936065195753775"
"reconcile","reconcil","2","1000","0.002","-0.6049415976192745","0.13659870444682842"
"recognition","recognit","2","1000","0.002","-0.5645319197591108","-0.39106569661969126"
"rape","rape","2","1000","0.002","-0.39122625189516275","0.5268006326067887"
"raging","rage","2","1000","0.002","-0.20584090904576935","-0.25021864787915676"
"prosecute","prosecut","2","1000","0.002","-0.606802767941518","0.30980517631330046"
"policymakers","policymak","2","1000","0.002","-0.4379248342753925","0.2003327669605354"
"pledge","pledg","2","1000","0.002","-0.4415101351857234","-0.15553957245534591"
"photographs","photograph","2","1000","0.002","-0.5210139593489251","-0.12836698645706995"
"pennsylvania","pennsylvania","2","1000","0.002","1.5294250553314943","-0.5491540239978425"
"penal","penal","2","1000","0.002","-0.1784904023352575","0.3583916885354152"
"peacekeeping","peacekeep","2","1000","0.002","-0.3004293624402252","1.2737171683720205"
"participated","particip","2","1000","0.002","-0.6523396289567112","-0.4901526337071317"
"paramilitary","paramilitari","2","1000","0.002","-0.49545093229015613","1.4690442883369503"
"outlined","outlin","2","1000","0.002","-0.741078018859338","-0.558816832206111"
"organize","organ","2","1000","0.002","-0.39935480864925726","-0.1336108447252259"
"ongoing","ongo","2","1000","0.002","-0.633592069597439","-0.4432008541704731"
"offender","offend","2","1000","0.002","-0.30240941536850124","0.08377874709727094"
"northwest","northwest","2","1000","0.002","-0.3428633969037859","-0.21330028648900154"
"nominee","nomine","2","1000","0.002","-0.5887702780572135","-0.09094113286810057"
"nineteen-sixties","nineteen-sixti","2","1000","0.002","",""
"nimeiri","nimeiri","2","1000","0.002","",""
"nazi","nazi","2","1000","0.002","1.2122654390427683","0.5025811323318066"
"musab","musab","2","1000","0.002","",""
"mubarak's","mubarak","2","1000","0.002","",""
"mounting","mount","2","1000","0.002","-0.7736112540385579","-0.42379494237595944"
"moments","moment","2","1000","0.002","-0.6435708408962527","-0.3978892765861245"
"minister","minist","2","1000","0.002","-0.41862578946577994","0.34980538656517657"
"mali","mali","2","1000","0.002","1.092752963215823","-0.07944007076559628"
"magaziner","magazin","2","1000","0.002","",""
"m'bala","m'bala","2","1000","0.002","",""
"lynch","lynch","2","1000","0.002","0.2669043754874957","0.5151011320399275"
"luntz","luntz","2","1000","0.002","",""
"lithuania","lithuania","2","1000","0.002","",""
"links","link","2","1000","0.002","-0.13900645960627467","-0.1872167958853965"
"lincoln's","lincoln","2","1000","0.002","",""
"likelihood","likelihood","2","1000","0.002","-0.5156799107863668","-0.43145690189767927"
"libya","libya","2","1000","0.002","1.4313966112790193","0.6604812738098289"
"liberation","liber","2","1000","0.002","0.04199664923672257","1.095900162725596"
"les","les","2","1000","0.002","1.2938886470889823","-0.6543181114338746"
"launching","launch","2","1000","0.002","-0.4301146967002982","-0.5055417303982782"
"large-scale","large-scal","2","1000","0.002","-0.21935230546611487","0.20225684732144178"
"laden","laden","2","1000","0.002","-0.3546482576752552","-0.7673033012689372"
"kuwait","kuwait","2","1000","0.002","1.3849356699926303","0.09807490683932141"
"killings","kill","2","1000","0.002","-0.6362324504221457","1.246672873259307"
"kidnapped","kidnap","2","1000","0.002","-0.5051875994237209","0.5208325969449117"
"kenyan","kenyan","2","1000","0.002","0.5612642851380925","0.0551315568875894"
"kenya","kenya","2","1000","0.002","1.5372684978052464","0.06332655038888589"
"kaka","kaka","2","1000","0.002","1.3377831151647794","-0.23914975579518727"
"ka's","ka","2","1000","0.002","1.0501263585510487","-0.3049548780462487"
"john","john","2","1000","0.002","1.559296809577214","-0.7028318224813536"
"ireland","ireland","2","1000","0.002","1.9162569278385064","-0.45487456161865414"
"invasion","invas","2","1000","0.002","-0.22949415280665172","0.7865880629633983"
"intimidation","intimid","2","1000","0.002","-0.6306814207673094","0.6194786606361051"
"intelligence","intellig","2","1000","0.002","-0.4209631959246478","0.5222437776148443"
"intellectuals","intellectu","2","1000","0.002","-0.13623752121389923","1.1534012442269472"
"inspiration","inspir","2","1000","0.002","-0.5991064039111741","-0.42292967022277606"
"innocents","innoc","2","1000","0.002","-0.0692391690545195","1.2814485547873737"
"inflicting","inflict","2","1000","0.002","-0.5058581800016039","-0.09341293367371965"
"indochina","indochina","2","1000","0.002","",""
"indian","indian","2","1000","0.002","1.902973067041431","-0.06820232916163174"
"india","india","2","1000","0.002","2.2853776000861186","-0.05628623205066738"
"incompetence","incompet","2","1000","0.002","-0.22788827297269543","0.09495714307456793"
"implicated","implic","2","1000","0.002","-0.6300741024471598","-0.3241971795565348"
"immigration","immigr","2","1000","0.002","-0.17729331653614358","0.49395278695279954"
"ii","ii","2","1000","0.002","0.3505039098197993","-0.431851076895945"
"ignores","ignor","2","1000","0.002","-0.376873772952908","-0.4505421466713198"
"ideology","ideolog","2","1000","0.002","-0.2749236174479327","1.0646832478101527"
"humanitarian","humanitarian","2","1000","0.002","-0.5478751906804531","0.8940378287179732"
"hotel","hotel","2","1000","0.002","-0.32623403975007526","-0.33591212759924616"
"holy","holi","2","1000","0.002","0.213675028847167","0.5378155783800905"
"heh","heh","2","1000","0.002","1.224536837878001","-0.6334021030606738"
"hamas","hama","2","1000","0.002","0.932146965375605","0.7072603224187598"
"guerrilla","guerrilla","2","1000","0.002","-0.3758432923406993","1.3491786465291427"
